FID_Maine_,OBJECTID,TOWN,COUNTY,GEOCODE,STATE_ID,MAP_BK_LOT,PARENT,PROP_LOC,PROPLOCNUM,TYPE,FMUPDORG,FMUPDAT,FMSRCORG,GlobalID,created_us,created_da,last_edite,last_edi_1,CNTYCODE,SHAPE_Leng,SHAPE_Area,FID_tl_201,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
208865,224840,Portland,Cumberland,05170,05170_015  F018,015  F018,,00063 MELBOURNE ST,0.000000000000000,,,2011,gpcog,{206BDD3B-4F1D-4075-8F92-4C03D6C866C7},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000831119411191,0.000000034727029,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208866,224841,Portland,Cumberland,05170,05170_012  F016,012  F016,,00015 EAST COVE ST,0.000000000000000,,,2011,gpcog,{78769E9F-E340-4355-9B0E-7484B64764A5},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000393768534999,0.000000009316479,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208867,224842,Portland,Cumberland,05170,05170_010  C001,010  C001,,00158 NORTH ST,0.000000000000000,,,2011,gpcog,{BACAB460-171C-40C0-AFBF-54BB1BBC81A2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.003029592429861,0.000000537974015,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208868,224843,Portland,Cumberland,05170,05170_012  K001,012  K001,,00020 FOX ST,0.000000000000000,,,2011,gpcog,{BDC98865-FE3A-49B6-AEFA-B963B2484E97},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000697067819865,0.000000028305823,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208869,224844,Portland,Cumberland,05170,05170_012  P029,012  P029,,00111 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{1C2C0DCE-1559-43A1-B985-127A217015E2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000867147598251,0.000000041775056,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208870,224845,Portland,Cumberland,05170,05170_012  P028,012  P028,,00146 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{36DCB1B8-D7A8-46DC-B977-D8D91B2EBB15},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000879326721258,0.000000047501181,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208871,224846,Portland,Cumberland,05170,05170_012  K012,012  K012,,00013 WINTHROP ST,0.000000000000000,,,2011,gpcog,{E55E4625-EE56-4334-9D9F-C3C73C4225AF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000921411351222,0.000000044647953,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208872,224847,Portland,Cumberland,05170,05170_012  P026,012  P026,,00013 MARION ST,0.000000000000000,,,2011,gpcog,{4F3B6EE4-872F-401C-B50B-866C5C24C2DD},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000698578741293,0.000000029626243,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208873,224848,Portland,Cumberland,05170,05170_012  P019,012  P019,,00101 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{2CCD1C30-9693-46CD-B9CB-3D9F12403388},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001270683288980,0.000000049103778,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208874,224849,Portland,Cumberland,05170,05170_012  F002,012  F002,,00165 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{1D124BB2-B03B-4697-B907-6034ACAE3BC9},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002320035815730,0.000000236202180,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208875,224850,Portland,Cumberland,05170,05170_012  H007,012  H007,,00000 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{0A714F9B-2306-4C5E-8C7D-B59BBFE18D7D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001027831493637,0.000000035800602,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208876,224851,Portland,Cumberland,05170,05170_010  A037,010  A037,,00009 GOULD ST,0.000000000000000,,,2011,gpcog,{8B6962F8-4F97-4946-9B93-094E64260FA0},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000491082529779,0.000000012420696,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208877,224852,Portland,Cumberland,05170,05170_012  H012,012  H012,,00128 NORTH ST,0.000000000000000,,,2011,gpcog,{3D93D638-7A81-4295-A3F2-EDA3E43324F2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000897326089910,0.000000041062654,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208878,224853,Portland,Cumberland,05170,05170_009  A015,009  A015,,00250 ANDERSON ST,0.000000000000000,,,2011,gpcog,{B7297DFB-BE23-4C7B-B5DD-8A082987239B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002597940421470,0.000000398841565,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208879,224854,Portland,Cumberland,05170,05170_008  A006,008  A006,,00009 PLOWMAN ST,0.000000000000000,,,2011,gpcog,{B1B9F83E-32D7-48F8-9351-5FA88E0AA0D3},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002473137240480,0.000000129872477,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208880,224855,Portland,Cumberland,05170,05170_013  K001,013  K001,,00058 NORTH ST,0.000000000000000,,,2011,gpcog,{B2FBFA8E-48AD-4C35-9BB1-C6C80641FA02},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002074638098235,0.000000200811378,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208881,224856,Portland,Cumberland,05170,05170_012  P011,012  P011,,00121 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{A85D7DBB-B41C-46EA-9EF0-070D74522AE2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001392266366988,0.000000059520286,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208882,224857,Portland,Cumberland,05170,05170_012  E008,012  E008,,00011 HAMMOND ST,0.000000000000000,,,2011,gpcog,{6D2019FA-3BF9-4D5C-9EFF-470C7F912341},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000618172061480,0.000000019075829,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208883,224858,Portland,Cumberland,05170,05170_012  P014,012  P014,,00121 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{5CDF26C7-878A-422F-9BF1-526F886285CD},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001279951878774,0.000000050795115,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208884,224859,Portland,Cumberland,05170,05170_012  K005,012  K005,,00126 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{7F526385-ED13-46E4-A17A-5B588F3B75AF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000767128809801,0.000000034871771,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208885,224860,Portland,Cumberland,05170,05170_012  D006,012  D006,,00168 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{7E60D7E0-50F8-4C64-ACE0-FBC77DCC85B7},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001034218074956,0.000000048929531,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208886,224861,Portland,Cumberland,05170,05170_012  H003,012  H003,,00000 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{6C9580D5-B88C-472A-988E-BC16F67A3C6E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001096120730590,0.000000066027978,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208887,224862,Portland,Cumberland,05170,05170_010  F010,010  F010,,00170 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{2C98309C-9A5F-4D30-9B21-CE6B87EF1561},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000973850942981,0.000000039451811,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208888,224863,Portland,Cumberland,05170,05170_012  F020,012  F020,,00001 EAST COVE ST,0.000000000000000,,,2011,gpcog,{8A941518-B5DD-458F-94DF-9B5AB5F4195A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000214146048039,0.000000001555456,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208889,224864,Portland,Cumberland,05170,05170_015  F008,015  F008,,00054 MONTREAL ST,0.000000000000000,,,2011,gpcog,{99E5C8C1-3043-4B65-A860-D60E92F6EDEC},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000840075221688,0.000000036199136,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208890,224865,Portland,Cumberland,05170,05170_012  F008,012  F008,,00163 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{990283C9-4ED7-49DD-BA3D-461E7851484A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000823149451839,0.000000027676853,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208891,224866,Portland,Cumberland,05170,05170_015  F006,015  F006,,00048 MONTREAL ST,0.000000000000000,,,2011,gpcog,{4D5BB0BB-D84F-4EB0-B07F-DD6D28BE390D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000803469171354,0.000000031168669,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208892,224867,Portland,Cumberland,05170,05170_010  F005,010  F005,,00178 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{7E0917E9-956B-48FA-994E-F4EE7F899995},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000905058461433,0.000000029299183,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208893,224868,Portland,Cumberland,05170,05170_010  F003,010  F003,,00059 HAMMOND ST,0.000000000000000,,,2011,gpcog,{8A814525-AEF1-4E1C-AB11-8B36C1EA8BD8},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001020898004336,0.000000056915442,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208894,224869,Portland,Cumberland,05170,05170_012  F018,012  F018,,00001 EAST COVE ST,0.000000000000000,,,2011,gpcog,{0ADBDE2E-B013-4D98-B114-04F6FC3B4454},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000584895938208,0.000000017049070,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208895,224870,Portland,Cumberland,05170,05170_015  E019,015  E019,,00061 MONTREAL ST,0.000000000000000,,,2011,gpcog,{FF10AB73-7D97-4456-8A4A-0AA92B729158},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000841911881411,0.000000036303700,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208896,224871,Portland,Cumberland,05170,05170_010  G002,010  G002,,00056 HAMMOND ST,0.000000000000000,,,2011,gpcog,{A3D1063D-2801-4E64-BC5A-ED7A94CE2CAD},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001307398008333,0.000000092977031,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208897,224872,Portland,Cumberland,05170,05170_012  Q008,012  Q008,,00179 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{9DCA7ACD-6EBA-4FE6-BD5D-46DA44C536EC},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001018771648216,0.000000041576931,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208898,224873,Portland,Cumberland,05170,05170_012  P006,012  P006,,00176 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{4F2627D6-A9E3-4483-9E63-B68AAAE74968},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001279186581796,0.000000047253486,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208899,224874,Portland,Cumberland,05170,05170_015  B012,015  B012,,00304 EASTERN PROMENADE,0.000000000000000,,,2011,gpcog,{1435E138-54F6-4F60-8DD6-C22136E766E6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000810593110284,0.000000034109701,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208900,224875,Portland,Cumberland,05170,05170_012  J006,012  J006,,00028 WINTHROP ST,0.000000000000000,,,2011,gpcog,{219A28E7-6EF5-48A3-B9D6-2BCB6C60509F},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000638329719875,0.000000022072421,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208901,224876,Portland,Cumberland,05170,05170_012  P027,012  P027,,00007 MARION ST,0.000000000000000,,,2011,gpcog,{5FDF33B8-FEBF-4EEB-AB7A-2812962AD07E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000604733358138,0.000000019897517,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208902,224877,Portland,Cumberland,05170,05170_012  K007,012  K007,,00019 WINTHROP ST,0.000000000000000,,,2011,gpcog,{6FFF741A-CC18-458A-A064-FA8ABF4B9204},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000589672208328,0.000000019833246,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208903,224878,Portland,Cumberland,05170,05170_012  K013,012  K013,,00108 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{7DB41705-EE05-433F-B3ED-58A65226DF7A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000921499942229,0.000000036406773,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208904,224879,Portland,Cumberland,05170,05170_010  A010,010  A010,,00220 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{9EC69D7B-9D97-4BE7-86D4-4E8798393C13},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001559962597323,0.000000139529874,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208905,224880,Portland,Cumberland,05170,05170_012  H014,012  H014,,00126 NORTH ST,0.000000000000000,,,2011,gpcog,{50187661-6D08-4E46-9889-F12CB912D26D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000958701042465,0.000000041443106,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208906,224881,Portland,Cumberland,05170,05170_010  A019,010  A019,,00202 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{565B3A38-DCE8-4D34-BC9F-03C90D12FB9A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001157642136936,0.000000074523646,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208907,224882,Portland,Cumberland,05170,05170_012  D015,012  D015,,00000 WHITMAN ST,0.000000000000000,,,2011,gpcog,{5E079EC2-6514-479B-B9A5-45BE1C40A442},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000572450609807,0.000000019887983,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208908,224883,Portland,Cumberland,05170,05170_014  M009,014  M009,,00076 MELBOURNE ST,0.000000000000000,,,2011,gpcog,{C23FCB15-96AD-4CC1-B730-D399F5A42406},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000841917078460,0.000000034930036,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208909,224884,Portland,Cumberland,05170,05170_010  A013,010  A013,,00207 ANDERSON ST,0.000000000000000,,,2011,gpcog,{D94A453C-54C5-498A-A50D-C8BBA9E6B2F2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000975729174195,0.000000055162777,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208910,224885,Portland,Cumberland,05170,05170_012  P012,012  P012,,00121 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{CFC280C3-3F1D-4449-B473-EFFE714BB6C9},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001239660420589,0.000000046713431,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208911,224886,Portland,Cumberland,05170,05170_012  E007,012  E007,,00013 HAMMOND ST,0.000000000000000,,,2011,gpcog,{3A10B3C0-5254-46E1-8FB5-CAD6CA864856},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001169141960002,0.000000027470487,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208912,224887,Portland,Cumberland,05170,05170_012  G012,012  G012,,00141 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{B8316A09-503F-4564-8C1C-0223C4FCE5D6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000660287341036,0.000000022538867,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208913,224888,Portland,Cumberland,05170,05170_012  B004,012  B004,,00034 HAMMOND ST,0.000000000000000,,,2011,gpcog,{8F9AF5EC-DAAB-439C-A328-6F46FB7E79F5},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001147696369476,0.000000062376989,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208914,224889,Portland,Cumberland,05170,05170_012  Q005,012  Q005,,00179 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{87E0F1DA-061B-4007-A6A4-CC9D4D6653DB},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001414739187572,0.000000070625243,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208915,224890,Portland,Cumberland,05170,05170_012  D016,012  D016,,00150 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{9113A020-7D77-47F3-904D-B4EBC67CB126},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000598200979664,0.000000021252110,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208916,224891,Portland,Cumberland,05170,05170_012  A003,012  A003,,00155 ANDERSON ST,0.000000000000000,,,2011,gpcog,{F8B6E7AD-29FB-4DDF-975C-8C78569131B2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001270962704252,0.000000078565836,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208917,224892,Portland,Cumberland,05170,05170_012  K022,012  K022,,00108 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{B0FED335-4B35-4050-AFFA-4B4A1456D4CF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000826750090909,0.000000030787250,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208918,224893,Portland,Cumberland,05170,05170_012  J005,012  J005,,00032 FOX ST,0.000000000000000,,,2011,gpcog,{CBF5B889-8F8D-4E03-93D7-42AF1680B1BF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000673950070154,0.000000025525043,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208919,224894,Portland,Cumberland,05170,05170_013  K009,013  K009,,00054 NORTH ST,0.000000000000000,,,2011,gpcog,{36674580-E9AA-455D-AB65-A8220D668C9E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001050998535997,0.000000051819553,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208920,224895,Portland,Cumberland,05170,05170_013  K014,013  K014,,00064 NORTH ST,0.000000000000000,,,2011,gpcog,{6A0EB1DB-0676-4E46-BB3D-F7CFE85A7158},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001758250244795,0.000000139955845,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208921,224896,Portland,Cumberland,05170,05170_012  K002,012  K002,,00016 FOX ST,0.000000000000000,,,2011,gpcog,{0CD5B563-A792-4318-AEFB-0B3F5DCFE15A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000648313545779,0.000000019531794,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208922,224897,Portland,Cumberland,05170,05170_012  P016,012  P016,,00109 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{CB49B326-E5DB-4DB8-8FDF-F1EFF9B8CD30},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000836931448087,0.000000039349750,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208923,224898,Portland,Cumberland,05170,05170_012  K009,012  K009,,00118 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{5BF40418-BAC3-4506-B4E9-75410160C998},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000987829693234,0.000000045778594,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208924,224899,Portland,Cumberland,05170,05170_012  K021,012  K021,,00018 FOX ST,0.000000000000000,,,2011,gpcog,{9AA91245-E503-4A88-B696-1DE12FED8161},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000598310786758,0.000000013677969,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208925,224900,Portland,Cumberland,05170,05170_012  Q013,012  Q013,,00080 NORTH ST,0.000000000000000,,,2011,gpcog,{95DC9598-8149-4A27-B6A3-1E9FC4EBC220},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001405592429181,0.000000087598871,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208926,224901,Portland,Cumberland,05170,05170_012  K004,012  K004,,00008 FOX ST,0.000000000000000,,,2011,gpcog,{4F089315-9EC1-4952-998E-E67C97ACC18B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000615815260541,0.000000018094889,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208927,224902,Portland,Cumberland,05170,05170_012  E009,012  E009,,00017 FOX ST,0.000000000000000,,,2011,gpcog,{A7F41F13-59E0-42C6-A7BF-11266AE455D4},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000837302444999,0.000000026818747,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208928,224903,Portland,Cumberland,05170,05170_012  P017,012  P017,,00156 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{F898FACC-76E7-4A0D-94AA-D46D92CEB46B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001511091010430,0.000000103608173,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208929,224904,Portland,Cumberland,05170,05170_015  F007,015  F007,,00052 MONTREAL ST,0.000000000000000,,,2011,gpcog,{139DC9CB-4C1F-4574-BAAC-48AC0097225B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000803253332141,0.000000031071721,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208930,224905,Portland,Cumberland,05170,05170_010  F007,010  F007,,00170 WASHINGTON AVE,0.000000000000000,,,2011,gpcog,{B17B9435-7CE9-432C-98EC-8CE25AD6CFB6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000952161062232,0.000000036073416,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208931,224906,Portland,Cumberland,05170,05170_010  G005,010  G005,,00175 ANDERSON ST,0.000000000000000,,,2011,gpcog,{723EF5E5-E5C0-4DB3-A8E9-D7A5F01A1C52},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001312486164933,0.000000096277497,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208932,224907,Portland,Cumberland,05170,05170_012  F010,012  F010,,00009 EAST COVE ST,0.000000000000000,,,2011,gpcog,{99F6D32C-24F3-426C-BFBF-11AD82AC1B1E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000759932884661,0.000000028796851,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
208933,224908,Portland,Cumberland,05170,05170_012  F019,012  F019,,00001 EAST COVE ST,0.000000000000000,,,2011,gpcog,{00FF480E-4A19-42B9-B1EC-202EE099B91C},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000579807106818,0.000000016756291,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
